"model_name","variable_name","decomp_group","Date","value","value_tails"
"multiples_pna_glass_250ml_4pack","actuals","actuals",2021-10-03,13446,13446
"multiples_pna_glass_250ml_4pack","actuals","actuals",2021-08-08,18889,18889
"multiples_pna_glass_250ml_4pack","actuals","actuals",2021-08-29,20224,20224
"multiples_pna_glass_250ml_4pack","actuals","actuals",2021-10-10,13269,13269
"multiples_pna_glass_250ml_4pack","actuals","actuals",2021-09-12,10621,10621
"multiples_pna_glass_250ml_4pack","actuals","actuals",2021-08-01,16559,16559
"multiples_pna_glass_250ml_4pack","actuals","actuals",2021-02-14,16531,16531
"multiples_pna_glass_250ml_4pack","actuals","actuals",2022-06-19,13568,13568
"multiples_pna_glass_250ml_4pack","actuals","actuals",2021-08-15,19607,19607
"multiples_pna_glass_250ml_4pack","actuals","actuals",2021-09-19,14947.25,14947.25
"multiples_pna_glass_250ml_4pack","actuals","actuals",2021-09-26,16797,16797
"multiples_pna_glass_250ml_4pack","actuals","actuals",2022-05-22,14049,14049
"multiples_pna_glass_250ml_4pack","actuals","actuals",2021-01-03,13187,13187
"multiples_pna_glass_250ml_4pack","actuals","actuals",2021-08-22,19914,19914
"multiples_pna_glass_250ml_4pack","actuals","actuals",2022-09-25,8989,8989
"multiples_pna_glass_250ml_4pack","actuals","actuals",2021-09-05,18091,18091
"multiples_pna_glass_250ml_4pack","actuals","actuals",2022-06-26,12672.25,12672.25
"multiples_pna_glass_250ml_4pack","actuals","actuals",2021-12-26,7448,7448
"multiples_pna_glass_250ml_4pack","actuals","actuals",2021-07-25,15398,15398
"multiples_pna_glass_250ml_4pack","actuals","actuals",2021-02-21,17513,17513
"multiples_pna_glass_250ml_4pack","actuals","actuals",2022-05-29,14304,14304
"multiples_pna_glass_250ml_4pack","actuals","actuals",2021-10-17,6774,6774
"multiples_pna_glass_250ml_4pack","actuals","actuals",2022-07-24,2522.25,2522.25
"multiples_pna_glass_250ml_4pack","actuals","actuals",2022-10-30,9895.25,9895.25
"multiples_pna_glass_250ml_4pack","actuals","actuals",2021-03-21,18969.25,18969.25
"multiples_pna_glass_250ml_4pack","actuals","actuals",2022-07-03,11739.25,11739.25
"multiples_pna_glass_250ml_4pack","actuals","actuals",2022-01-02,11458.25,11458.25
"multiples_pna_glass_250ml_4pack","actuals","actuals",2022-10-02,8326,8326
"multiples_pna_glass_250ml_4pack","actuals","actuals",2021-02-28,17974,17974
"multiples_pna_glass_250ml_4pack","actuals","actuals",2022-06-05,12715.25,12715.25
"multiples_pna_glass_250ml_4pack","actuals","actuals",2021-11-28,11686,11686
"multiples_pna_glass_250ml_4pack","actuals","actuals",2022-08-28,9729,9729
"multiples_pna_glass_250ml_4pack","actuals","actuals",2021-01-31,16537,16537
